x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499,x500
nor,2,2,10,3,23,3,4,4,4,2,34,9,37,8,1,1,47,3,9,18,7,4,2,3,31,4,3,22,6,26,4,21,2,39,4,37,1,21,22,2,22,7,2,3,38,6,2,5,31,6,4,26,8,2,13,17,7,11,2,9,6,3,6,13,1,31,3,8,17,2,49,6,2,6,5,6,28,9,13,9,39,7,31,2,16,45,3,3,1,2,37,26,2,12,7,29,4,7,42,6,5,17,2,3,10,8,29,3,16,44,1,6,5,44,2,11,6,11,26,3,5,2,35,3,9,46,4,8,4,31,4,1,1,2,9,6,3,5,4,46,26,8,2,10,39,4,4,6,2,1,1,7,18,21,7,4,30,2,10,18,3,26,8,3,4,3,41,6,3,43,1,6,26,3,29,5,2,9,3,26,1,6,26,3,22,13,4,1,2,4,12,3,34,12,15,16,46,2,28,5,44,3,33,4,1,26,45,2,5,13,14,22,2,28,17,12,3,1,12,17,12,2,17,12,3,34,12,21,22,3,12,2,1,14,6,1,3,1,4,2,10,3,23,3,3,17,4,3,33,4,2,14,31,1,2,9,15,49,6,3,9,15,37,1,3,1,7,5,18,7,4,31,3,2,18,23,7,4,29,30,2,6,4,13,2,3,44,3,28,5,14,6,5,13,4,26,45,1,2,13,5,3,3,34,3,29,18,16,6,5,3,1,3,5,6,1,6,3,1,14,2,10,18,21,26,8,4,30,3,33,2,9,2,3,15,29,17,2,4,21,16,6,5,26,2,12,42,39,3,26,3,11,3,34,22,29,1,2,9,34,9,39,2,1,17,13,3,3,1,2,1,4,6,22,3,18,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,7,4,3,3,14,6,4,6,2,14,13,1,23,26,3,2,23,26,6,3,28,2,5,4,3,29,5,3,26,7,2,26,7,3,26,5,1,14,13,6,5,2,6,4,14,42,1,45,1,4,2,16,12,1,3,6,44,3,6,5,3,3,6,2,3,3,1,2,28,21,6,2,1,5,6,16,45,4,6,2,21,23,26,6,3,2,7,1,7,2,13,11,4,21,6,2,6,1,26,37,6,3,2,21,23,26,6,3,1,2,11,3,3,3,1,2,5,6,26,2,23,3,3,26,6,1,16,6,4,1,3,6,47,6,26,3,6,3,1,4,3,47,6,2,13,16,2,6,5,27,16,3,42,4,1,7,3,14,15,1,3,13,23,44,2,28,6,5,13,2,1,5,6,4,3,2,3,1,21,6,5,2,15,4,6,3,1,40,22,7,44,4,45,3,2,4,3,4,4,22,3,1,4,6,30,26,6,16,12,2,21,1,2,9,8,1,6,5,40,9,1,16,23,12,23,26,6,2,49,2,13,5,6,26,3,15,4,2,1,3,13,6,23,2,13,44,3,2,13,5,6,14,3,3,1,6,1,5,2,28,13,26,23,2,28,3,1,7,2,42,13,6,5,2,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,3,16,11,7,1,3,23,3,4,2,28,5,4,7,14,26,6,7,26,4,4,6,1,14,2,16,3,4,3,42,7,5,6,5,6,2,7,5,3,4,16,1,42,7,3,4,7,7,4,2,14,17,4,3,1,4,14,17,2,4,3,4,16,11,7,3,23,14,6,11,1,3,4,3,7,26,2,16,29,1,4,1,4,2,27,2,28,3,27,3,1,3,6,2,4,3,1,1,26,45,45,1,4,2,3,6,14,6,5,6,6,36,16,2,44,26,4,3,3,1,22,37,3,22,16,1,22,26,2,13,14,1,23,4,5,14,14,22,11,6,4,16,2,6,5,3,26,3,1,16,3,4,2,3,6,5,27,1,6,5,6,3,42,5,6,4,27,2,26,11,7,3,47,6,36,3,1,26,49,6,4,2,13,14,3,47,1,2,2,26,2,2,3,33,3,38,4,6,23,7,2,16,6,5,3,4,1,4,6,5,27,2,26,6,6,1,2,6,16,3,23,6,1,5,2,3,6,17,45,1,16,2,5,3,23,6,27,3,42,47,44,2,47,6,1,16,3,6,5,26,6,5,6,5,6,3,4,6,26,3,1,37,3,4,14,17,6,5,1,2,47,6,36,3,27,17,6,1,5,3,3,4,6,3,2,6,1,23,6,2,3,14,6,4,6,3,1,4,2,16,49,5,2,3,6,29,1,4,4,11,3,4,2,49,3,6,16,49,2,28,26,3,26,2,3,26,7,3,6,4,11,7,2,14,6,26,6,3,5,6,14,1,4,2,3,1,4,2,13,14,23,7,11,7,5,36,26,4,41,3,42,7,2,4,36,3,7,42,17,2,3,12,5,3,2,6,5,2,5,3,11,2,28,6,5,2,26,26,1,26,6,2,3,6,11,1,2,5,4,3,5,16,6,7,42,26,5,2,34,2,1,2,2,7,1,14,3,4,3,23,7,1,7,2,6,26,6,5,3,14,6,3,3,1,2,23,38,5,45,26,6,2,28,4,7,26,2,28,14,6,1,26,6,14,6,1,3,33,14,17,26,6,3,6,5,3,16,1,46,4,4,2,13,14,3,3,29,47,6,36,2,26,7,11,7,23,6,6,5,6,2,28,4,14,6,1,42,4,11,29
nor,6,5,3,14,1,11,7,1,3,42,16,7,2,7,1,7,14,49,3,6,1,11,42,6,23,2,10,39,11,6,27,6,49,2,7,16,7,3,42,11,2,30,42,2,28,3,22,7,3,43,5,7,6,3,4,14,2,6,3,6,5,1,6,1,2,3,4,5,6,26,14,3,43,11,2,43,2,14,3,6,38,5,42,49,6,2,17,44,11,38,7,38,2,15,2,11,3,44,3,7,26,4,2,2,13,5,16,6,1,16,42,39,7,23,3,3,5,6,11,1,2,4,7,42,2,13,6,5,9,15,2,10,7,42,4,4,3,17,2,15,6,14,2,5,3,3,3,2,2,1,7,49,4,3,22,6,1,2,15,5,2,39,4,3,7,14,4,2,3,11,6,3,4,2,44,14,7,49,6,5,6,2,37,49,2,3,4,3,2,4,6,5,3,17,14,6,1,6,26,3,26,7,2,15,4,7,4,45,4,4,2,3,42,4,4,6,3,7,11,6,2,14,22,44,34,6,3,2,4,26,5,6,3,2,7,5,3,14,7,4,27,27,11,44,2,13,6,11,14,6,11,3,2,6,7,5,3,3,3,33,4,2,3,3,3,4,6,6,3,7,2,13,1,6,11,2,3,16,3,39,3,26,6,2,26,7,26,3,4,6,2,1,4,33,2,3,2,3,7,3,2,2,3,27,4,1,6,3,29,4,1,3,6,29,7,3,17,6,2,28,13,7,26,23,13,6,26,2,17,3,16,2,3,6,3,3,14,17,11,6,2,37,4,3,23,14,22,13,3,2,4,4,6,2,6,5,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,6,5,4,7,26,3,1,17,6,42,2,28,7,14,5,23,7,3,16,5,2,3,13,7,3,33,44,5,2,47,6,23,7,3,5,6,13,7,26,2,5,1,26,3,23,6,27,2,28,3,3,29,17,6,4,4,16,2,26,3,29,3,15,2,7,2,3,7,5,6,6,2,3,15,4,16,3,6,39,2,28,7,6,5,3,7,42,7,26,3,2,28,4,5,1,2,28,6,49,6,5,6,26,3,6,5,26,7,7,42,2,5,6,6,3,1,22,7,2,3,5,43,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,49,7,3,4,6,2,14,13,26,3,6,16,6,17,3,2,2,3,1,13,2,28,13,3,7,2,2,2,23,4,46,2,16,3,6,3,33,5,2,3,6,3,26,6,4,16,3,5,4,16,6,2,3,1,6,26,3,17,2,15,5,6,5,1,3,6,2,17,26,16,2,28,15,2,14,6,3,33,3,6,2,28,26,2,3,33,6,13,1,4,6,11,2,49,6,3,14,6,5,3,1,3,33,13,1,2,3,3,2,28,5,45,2,4,6,22,26,16,3,1,1,14,2,4,4,4,2,13,4,3,16,44,11,6,2,14,7,6,3,1,3,6,5,26,15,2,3,3,5,29,26,2,34,13,35,6,3,7,11,3,3,5,6,47,2,17,6,34,2,5,46,3,45,3,1,17,3,2,13,26,6,5,6,2,14,5,6,1,6,39,17,2,28,7,7,2,14,23,13,4,3,7,5,42,4,2,16,3,44,2,4,7,2,14,26,6,5,6,3,3,23,7,1,23,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,13,2,26,6,26,7,5,43,11,7,2,28,6,16,49,6,16,6,2,1,23,5,1,44,1,11,7,23,2,2,6,3,1,44,4,47,14,3,13,2,11,6,7,6,3,33,2,4,21,16,3,9,4,3,2,6,7,42,16,6,11,1,6,2,28,13,3,2,28,5,6,14,11,13,2,13,3,6,26,43,5,6,2,4,31,6,1,9,15,14,12,15,16,31,25,25,25,7,1,16,2,6,5,5,6,26,2,28,3,3,6,23,7,39,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,6,5,4,3,7,2,44,26,3,33,16,38,3,49,6,2,4,3,7,7,47,1,3,5,25,6,22,3,3,2,3,3,42,16,4,3,14,26,2,30,18,49,8,3,49,2,30,4,6,11,1,6,11,29,6,11,29,6,11,26,8,29,6,11,26,8,29,6,11,26,2,4,42,4,6,27,27,3,12,4,5,5,5,1,11,40,5,3,5,3,28,49,14,6,7,11,14,5,3,1,4,7,49,2,13,6,3,1,6,6,6,4,2,45,6,2,5,22,4,6,27,12,3,6,12,23,13,2,27,6,49,8,47,42,3,49,2,23,3,6,4,6,26,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,26,23,1,6,49,16,7,4,46,1,4,2,5,5,44,49,6,5,1,4,6,4,7,14,26,3,4,46,4,34,45,11,26,17,2,26,6,6,6,3,7,47,6,2,4,7,6,1,7,41,6,3,6,4,2,47,6,3,11,2,30,7,49,6,5,3,2,3,3,6,1,6,5,6,21,47,4,6,3,2,28,47,3,7,26,6,5,3,39,26,3,1,26,3,6,3,15,26,1,2,3,6,49,14,4,5,3,1,14,4,11,2,3,6,3,49,22,14,17,7,11,2,7,22,5,5,4,45,3,2,4,7,26,4,22,4,5,6,2,7,3,4,43,4,4,3,6,5,3,5,1,39,6,6,16,2,42,15,49,6,26,45,3,33,15,5,6,2,3,3,1,3,26,6,5,26,6,3,39,1,45,3,4,3,6,27,2,3,49,4,6,26,6,11,7,2,5,39,6,3,6,25,1,4,4,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,6,3,6,5,1,7,5,7,15,6,5,7,3,6,5,6,6,6,2,15,6,5,7,3,2,3,7,3,2,7,34,4,4,30,42,6,5,6,2,2,2,2,11,6,6,22,23,44,5,1,3,6,6,1,39,7,2,15,7,3,3,14,1,3,3,14,5,1,26,5,2,3,6,2,2,3,6,5,6,5,2,10,2,7,5,3,11,3,2,13,5,8,14,6,2,3,26,49,1,26,3,47,7,5,6,6,3,2,3,26,7,49,3,23,22,14,17,6,13,5,2,2,3,6,5,7,3,14,7,26,6,26,3,1,14,22,23,26,6,23,2,10,47,6,6,12,47,6,3,3,3,7,42,26,6,5,11,2,19,3,6,13,4,1,26,3,6,15,4,1,4,1,4,34,7,2,3,3,7,42,26,3,2,14,7,7,2,2,49,14,14,2,37,6,36,3,2,14,6,2,14,14,3,21,14,37,6,36,2,23,14,3,2,4,14,6,6,2,7,11,1,2,6,3,6,14,2,2,3,39,6,6,3,1,2,5,6,3,7,2,7,3,3,7,47,6,5,3,3,42,7,49,3,26,44,2,3,3,1,4,14,26,13,7,5,6,2,3,6,3,17,4,6,2,26,6,2,7,42,3,2,12,4,4,49,6,3,2,21,17,2,2,49,6,5,7,14,7,4,39,7,7,26,6,5,44,2,2,4,39,6,2,4,6,14,17,6,6,5,6,14,14,2,1,2,3,42,6,14,2,2,22,47,3,6,47,7,2,6,3,4,3,1,6,5,42,13,16,26,2,3,26,3,6,3,5,2,6,2,30,11,3,14,6,2,2,2,2,3,3,3,7,2,11,31,3,3,2,2,3,6,2,2,3,6,3,6,5,7,7,17,26,6,5,2,12,39,44,11,7,1,3,27,3,15,12,14,26,6,27,1,11,3,3,2,2,47,6,5,2,3,14,7,11,6,2,47,6,1,5,6,14,5,6,42,15,4,3,2,2,26,6,16,6,3,34,2,14,6,5,14,2,7,5,3,7,4,3,2,29,17,37,4,29,17,3,13,30,12,18,49,3,49,6,4,3,27,12,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,13,14,5,7,7,4,47,3,1,2,1,3,6,4,39,5,49,1,2,28,11,1,7,5,3,1,2,30,15,14,3,3,33,4,22,1,49,3,3,3,7,7,42,13,3,23,6,49,49,4,2,11,2,46,2,39,6,5,6,3,2,28,49,3,5,4,6,5,7,49,2,11,6,1,6,3,3,11,1,47,3,14,6,42,4,3,22,4,6,14,22,3,45,2,2,3,47,6,5,3,33,3,23,1,23,22,3,9,4,36,6,45,2,5,6,4,6,2,3,3,6,42,22,7,2,3,3,7,42,6,47,6,36,3,22,3,4,39,3,3,22,2,28,4,3,42,6,26,2,10,39,3,34,9,47,3,9,7,5,6,5,3,6,2,3,7,1,7,3,2,28,3,49,3,17,3,7,11,37,29,3,2,2,6,47,6,23,6,3,1,6,17,11,2,3,3,42,13,5,1,1,4,5,6,3,3,30,15,3,33,6,13,30,22,7,49,5,2,26,3,6,39,3,3,1,7,3,7,3,22,17,29,43,14,23,3,1,29,2,6,23,44,1,5,7,3,21,17,16,6,35,1,5,2,7,3,22,4,49,2,44,4,3,3,3,5,6,5,3,44,14,7,11,3,3,14,19,13,44,11,2,3,5,6,3,2,4,6,3,5,46,15,1,15,3,45,26,6,2,15,5,6,1,5,6,2,3,3,6,5,1,4,26,26,2,6,3,7,14,6,2,3,5,6,5,6,2,2,2,2,2,3,9,4,22,4,6,3,33,22,22,3,13,44,5,4,44,3,2,2,14,3,3,15,3,33,13,7,11,6,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,4,2,7,47,3,4,4,7,5,6,7,1,5,7,3,23,6,5,22,2,4,6,47,6,16,3,2,1,3,3,15,47,26,6,3,3,1,49,6,2,7,3,3,6,5,7,2,4,14,3,2,2,39,11,12,2,7,5,7,4,6,2,2,13,3,7,14,6,4,5,3,6,14,26,2,13,5,7,5,49,3,23,4,3,3,3,3,3,1,4,16,5,2,3,6,5,6,47,6,5,3,3,22,14,11,3,4,49,6,2,28,3,6,5,6,2,6,5,26,7,14,16,7,3,4,2,6,6,14,6,2,28,5,47,13,26,6,3,7,5,49,49,2,1,15,11,6,39,5,3,2,6,5,6,14,3,3,1,23,1,5,2,26,7,3,7,5,14,6,4,49,3,27,1,2,5,3,16,5,11,3,1,2,39,7,11,3,4,5,2,13,5,44,38,23,44,3,6,14,11,3,3,44,11,47,42,2,3,26,3,49,6,5,26,14,2,13,23,6,4,26,1,2,7,14,22,4,16,5,2,7,3,4,3,47,36,2,39,14,3,47,7,4,5,2,22,4,7,49,6,38,1,1,49,2,49,37,5,6,3,3,6,5,6,5,3,44,5,14,17,26,3,1,26,11,5,6,2,7,2,3,42,1,4,3,18,4,7,2,2,14,6,5,3,3,1,4,7,47,7,4,1,47,29,2,6,5,3,3,3,47,3,4,6,2,3,15,4,26,3,1,3,2,2,14,16,44,3,1,14,4,7,18,6,29,3,17,7,29,2,5,11,47,6,5,3,3,3,3,5,6,3,1,2,4,49,5,6,3,16,6,6,2,6,5,3,1,4,2,5,1,3,22,2,3,1,36,29,36,26,43,5,3,1,23,1,1,23,1,2,3,42,15,4,4,1,4,26,2,26,7,3,3,4,7,2,1,2,2,3,7,1,3,26,2,3,6,6,1,7,5,2,39,11,4,4,5,2,3,7,14,6,3,29,30,4,6,2,3,6,5,2,1,40,3,15,11,7,5,2,39,3,26,7,29,3,7,6,1,47,6,2,11,2,7,5,2,4,14,6,13,17,3,1,40,14,22,23,23,2,13,49,6,5,47,3,3,6,3,42,6,49,6,2,39,14,6,13,17,23
