x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499,x500
nor,2,429,139,429,429,2,10,3,25,3,4,4,4,2,63,35,9,40,8,1,139,1,150,48,3,9,19,7,4,2,56,3,195,31,89,4,3,21,467,6,22,92,4,26,54,2,37,4,40,212,1,154,26,427,368,21,2,21,338,7,122,2,3,212,338,41,6,122,2,160,5,31,64,6,4,22,8,62,462,2,128,13,17,129,7,11,2,72,9,152,51,6,68,3,55,6,379,13,1,31,3,8,415,17,67,2,50,6,454,2,6,465,5,6,28,9,113,13,380,9,415,37,7,472,31,2,16,60,62,3,3,1,2,40,212,415,22,139,2,212,12,67,7,124,32,4,7,42,83,6,5,83,17,2,3,98,10,113,8,32,3,16,46,469,1,6,5,46,2,98,56,11,6,11,22,3,5,2,504,38,3,279,9,113,45,4,8,4,31,4,1,1,2,9,6,368,3,5,4,45,22,8,2,10,129,37,4,67,480,4,120,6,2,1,1,190,7,19,26,7,4,29,118,2,10,19,3,22,8,3,378,4,3,36,6,3,39,1,6,22,3,32,316,5,490,2,72,9,3,342,118,22,1,6,22,469,3,21,13,4,1,2,190,98,98,4,12,3,193,35,12,14,16,45,2,28,5,46,415,3,33,4,1,22,60,2,5,279,98,98,13,15,21,333,71,2,28,67,134,190,98,421,415,17,12,3,1,12,415,17,12,333,69,405,2,17,12,368,427,3,35,12,26,21,3,12,415,333,69,405,83,2,98,1,190,15,6,1,473,3,86,71,1,4,69,405,2,10,3,25,3,59,67,118,429,3,17,4,3,33,4,2,15,212,266,31,71,1,2,9,14,50,6,114,3,9,14,40,1,3,1,7,5,212,19,7,243,74,4,31,118,3,2,190,19,67,25,7,4,32,29,2,6,74,4,13,2,3,46,3,190,98,28,5,15,6,96,5,13,4,22,60,385,1,2,13,5,3,3,35,3,32,508,19,67,16,6,5,3,1,3,5,6,1,6,3,1,15,2,98,190,10,19,26,22,8,4,29,118,3,33,504,154,2,9,115,2,176,3,86,14,32,17,2,4,26,16,6,5,22,469,2,190,12,42,37,3,67,22,320,3,11,3,193,35,21,67,186,32,1
nor,7,4,3,3,279,15,6,4,6,2,98,15,13,491,1,59,67,25,22,3,2,212,25,22,6,3,98,338,55,28,2,338,368,69,5,4,117,340,3,32,5,3,22,7,2,22,7,3,22,5,306,429,98,98,1,15,13,6,5,2,6,4,338,15,42,1,60,1,4,2,386,98,245,98,67,16,12,1,98,98,3,55,6,46,3,6,5,3,55,3,6,2,98,3,3,1,271,2,28,26,6,114,2,1,109,5,6,16,60,4,6,401,2,26,182,25,22,6,3,98,2,98,7,1,7,2,128,13,11,4,26,6,114,2,98,6,392,1,22,40,6,3,401,2,26,182,25,22,6,3,1,2,98,11,3,3,3,1,2,338,5,6,22,2,25,117,98,3,3,406,22,6,1,16,6,4,1,3,98,6,383,437,213,48,6,22,3,6,3,1,4,3,48,6,2,13,16,2,6,180,5,27,67,16,3,42,4,55,1,7,3,15,254,14,1,182,3,13,55,25,46,2,28,55,338,6,363,5,13,2,98,1,109,5,6,68,4,401,3,2,3,1,26,54,6,5,2,14,4,6,401,3,1,43,21,7,55,46,4,60,3,98,2,4,88,3,190,98,4,451,98,4,212,98,148,21,401,3,1,4,6,29,22,6,16,98,67,452,12,98,2,26,515,1,2,9,8,106,1,6,106,5,43,9,451,98,98,1,16,98,25,98,67,134,12,25,22,6,2,98,50,279,190,98,338,2,13,111,5,6,22,3,54,14,4,67,182,2,98,1,98,98,3,13,6,114,25,98,98,2,13,46,3,2,128,13,69,5,6,15,3,3,1,6,1,5,2,98,28,13,22,78,25,117,363,2,28,3,1,338,7,2,98,42,13,6,5,83,2,7,5,3,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,3,16,11,7,339,1,107,3,25,3,338,457,4,2,28,5,81,4,7,338,54,15,86,154,67,22,6,7,22,4,68,408,4,6,1,54,15,86,154,446,2,56,16,212,3,338,324,4,3,42,338,7,5,6,5,6,2,56,7,5,3,505,4,16,1,109,254,42,292,7,105,298,429,3,338,4,7,51,7,4,2,63,15,17,4,3,1,4,67,54,15,277,17,169,284,2,227,261,4,429,3,4,221,16,11,7,3,25,15,6,338,124,11,1,3,4,3,338,7,22,2,16,338,32,1,338,107,227,4,1,457,4,2,338,27,2,28,81,3,27,3,1,3,6,2,4,3,1,183,1,340,22,60,103,429,60,1,4,86,271,2,56,3,6,15,6,5,6,6,34,338,16,2,338,46,22,4,3,3,1,21,51,40,3,21,16,1,107,21,261,22,385,2,128,13,15,1,368,212,86,25,86,4,5,15,86,78,271,429,86,144,15,21,277,67,11,6,4,67,261,16,2,6,5,3,22,103,3,1,118,16,3,4,2,3,86,6,5,27,1,6,5,6,3,42,5,6,4,27,2,22,11,7,3,48,6,34,3,1,22,51,339,50,6,74,261,4,2,128,13,15,271,3,48,1,190,98,105,2,306,217,2,22,2,183,2,182,415,3,33,415,67,3,41,4,6,25,7,2,98,16,6,5,3,338,227,261,4,55,1,4,6,103,5,27,2,22,6,6,1,2,6,16,62,3,25,6,1,495,5,2,55,3,6,154,17,261,60,1,16,2,183,103,5,3,25,6,51,27,3,42,48,46,2,277,48,6,1,16,3,6,5,327,22,6,5,6,242,5,6,3,4,6,22,457,3,1,298,40,3,4,15,17,6,5,495,1,333,2,48,6,34,3,27,17,243,457,6,1,5,3,107,3,4,6,3,2,338,51,6,114,1,25,6,2,62,81,3,15,6,227,4,6,3,1,473,183,4,2,277,16,50,5,2,54,3,6,338,32,1,4,4,11,3,4,2,50,212,3,6,16,50,2,28,22,3,22,2,3,105,22,7,3,6,4,88,11,7,2,15,338,6,22,6,3,186,5,6,15,154,1,4,2,212,3,1,4,2,128,13,15,338,368,25,7,11,7,5,34,22
nor,56,6,5,3,64,15,67,1,254,11,7,1,3,42,64,16,7,2,7,1,7,15,254,50,3,212,6,157,1,11,42,6,25,254,2,98,10,37,11,368,6,27,368,6,50,254,2,64,7,16,7,98,3,157,42,11,2,98,55,29,42,68,254,2,98,28,157,3,339,21,64,7,3,39,5,7,6,3,64,4,51,15,277,254,2,6,3,6,5,1,299,6,157,1,2,3,4,67,69,5,6,22,15,3,39,254,11,466,2,39,2,15,114,3,6,157,41,5,42,50,6,2,198,279,59,17,67,46,11,41,7,217,41,277,98,299,2,98,254,14,2,11,3,46,3,467,7,22,4,2,98,2,274,13,467,5,16,6,1,193,16,254,42,37,7,25,3,98,3,5,6,11,1,2,98,260,277,57,4,7,42,64,2,13,186,6,5,515,9,14,368,2,10,156,7,42,64,505,299,212,4,4,3,17,2,98,14,457,6,15,64,2,303,5,254,3,3,3,2,2,1,7,229,50,4,3,279,21,277,98,6,1,49,2,98,73,14,129,5,2,37,4,3,7,15,78,152,57,4,2,3,11,6,303,3,467,4,2,56,46,15,338,98,7,50,6,304,5,6,2,40,50,212,2,98,3,254,4,3,298,2,98,4,217,55,6,5,3,17,15,64,6,114,1,55,6,22,3,98,22,7,2,98,14,368,4,7,420,4,60,4,4,2,98,3,157,42,64,4,4,6,3,7,154,67,11,6,2,98,15,21,277,67,46,35,6,3,98,2,157,154,4,67,22,386,212,51,5,6,493,3,2,98,56,7,5,3,64,505,51,457,15,7,4,144,279,254,59,67,27,27,11,46,2,13,515,6,102,64,11,15,6,157,11,3,98,2,6,7,5,3,51,3,3,33,4,2,3,3,3,4,68,6,457,6,251,3,7,2,98,13,1,59,67,261,112,6,11,2,3,278,16,3,37,3,98,22,6,2,22,7,22,212,3,4,6,2,98,254,1,415,67,4,33,2,3,98,2,107,3,7,3,129,271,2,2,3,212,27,190,98,72,4,1,6,212,3,32,304,4,304,1,392,3,6,32,109,212,134,7,277,67,290,3,17,6,2,28,13,7,362,22,212,25,13,6,278,22,2,64
nor,383,6,5,451,4,67,7,122,22,65,3,1,17,6,42,212,74,2,28,7,15,5,25,7,122,3,16,5,93,2,3,129,451,13,7,122,3,33,46,5,2,354,48,6,102,25,7,3,5,6,100,229,13,7,122,22,65,2,5,93,212,1,54,22,3,338,25,6,119,478,27,2,28,3,3,32,17,6,102,98,76,4,4,195,16,2,98,22,93,3,32,3,451,14,2,485,68,51,51,7,2,3,7,5,93,451,6,102,64,473,6,2,3,451,14,4,195,93,16,3,339,451,6,37,473,2,28,483,7,6,5,3,7,42,338,55,7,22,3,2,28,227,306,4,5,186,1,109,2,28,368,6,50,6,5,6,51,22,3,6,5,93,22,7,55,7,42,364,2,5,93,451,6,338,6,3,1,129,451,21,338,7,49,2,3,5,451,86,39,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,271,50,7,3,338,467,4,6,2,15,13,22,3,415,6,88,16,6,303,83,17,3,451,2,2,3,1,86,69,13,2,98,28,13,3,98,7,2,2,2,98,152,401,25,4,45,2,98,98,98,16,3,6,3,98,33,86,115,5,2,98,3,6,3,339,64,22,6,4,98,98,16,386,3,5,303,4,16,6,109,2,339,64,3,1,6,22,3,64,17,2,98,14,5,6,5,1,3,98,6,2,98,63,297,17,22,16,2,28,14,2,98,338,179,15,6,213,68,3,33,3,6,2,28,22,78,2,146,3,33,6,13,1,4,6,11,2,50,6,3,386,69,15,6,5,3,1,3,33,13,1,146,2,98,3,98,69,3,98,185,2,98,28,5,60,2,4,6,21,22,16,62,3,339,64,340,457,1,311,1,15,467,320,2,64,98,98,368,4,408,4,4,2,13,4,3,16,46,11,6,303,2,451,15,109,7,6,331,112,51,3,1,3,6,5,22,14,2,3,86,451,3,5,93,32,22,2,63,193,35,13,38,6,3,67,7,11,3,3,5,6,48,2,98,17,98,98,505,6,98,35,54,2,98,160,5,45,64,3,60,62,3,1,17,3,98,2,13,22,6,5,374,55,6,2,15,78,5,6,1,467,55,6,303,37,17,2,28,7,190,7,2,451,15,129,25,13,4,3,98,98,64,473,7,406,5,69,42,277,67,4,2,98,16,3,98,46,2,98,4,67,7,2,98,15,22,473,6,5,6,3,386,3,64,140,25,7,1,25,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,13,2,22,68,6,22,7,5,39,11,69,7,2,28,6,213,16,338,50,6,16,6,98,2,98,1,64,25,5,1,46,1,11,7,25,2,98,98,69,2,6,98,3,98,98,98,1,46,98,98,74,4,186,48,69,15,124,3,13,49,2,11,6,7,368,6,3,33,2,98,64,4,26,16,3,9,129,4,3,98,2,6,338,7,399,42,64,16,6,213,11,338,1,457,6,2,28,13,117,55,3,2,28,5,6,15,338,98,11,98,13,98,129,54,2,98,98,186,294,13,3,98,6,22,39,5,6,2,98,421,4,31,129,386,51,6,1,9,14,15,12,14,16,31,20,20,20,98,64,7,1,16,2,230,6,5,69,5,6,22,2,28,3,3,64,6,130,25,98,98,7,37,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,6,5,437,213,4,3,338,427,7,2,98,46,22,3,33,229,16,212,41,212,3,98,50,6,2,4,3,338,7,7,48,1,3,98,421,5,20,98,6,21,338,3,3,86,2,3,3,42,16,51,4,338,3,15,338,22,2,98,29,152,386,212,19,50,8,3,98,50,2,98,29,4,6,121,11,1,6,121,11,32,6,121,11,32,6,121,11,22,8,32,6,121,11,22,8,32,6,121,11,22,2,4,73,42,4,129,6,27,27,3,12,212,4,377,83,5,201,83,5,83,5,333,1,495,11,43,5,92,86,150,386,83,98,3,5,3,28,50,15,6,7,11,15,5,151,3,1,4,7,50,2,13,55,6,3,1,6,6,51,6,71,4,120,2,98,467,184,60,6,2,63,69,5,21,4,6,96,212,190,27,144,12,3,6,86,401,12,25,13,2,27,6,50,8,401,86,150,48,42,386,3,98,50,2,338,125,25,3,387,6,125,4,6,22,483,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,22,399,25,1,6,50,16,7,4,45,51,1,261,4,2,5,467,5,46,50,6,5,86,117,1,4,6,4,7,15,112,22,3,4,169,45,4,35,60,11,22,17,2,22,6,51,6,55,6,3,7,467,48,6,2,294,4,7,6,1,7,36,55,6,303,338,3,6,303,4,108,2,117,48,6,3,11,2,29,7,50,6,5,3,405,2,3,3,6,119,399,1,6,5,6,108,86,26,48,4,6,3,86,451,392,2,28,48,3,7,22,6,331,251,5,3,37,22,3,1,22,3,6,3,483,14,144,105,22,1,2,56,3,6,399,50,15,4,5,3,1,15,4,11,271,2,511,3,64,6,3,50,21,15,338,17,7,102,11,294,2,56,7,21,5,5,261,4,60,102,3,2,4,217,7,22,385,271,4,21,4,355,467,5,6,2,56,7,3,4,39,4,4,3,51,6,5,3,5,1,37,6,6,16,2,109,42,14,50,6,22,368,60,3,33,14,5,6,2,3,3,1,3,22,6,5,22,6,3,78,37,68,1,109,60,3,4,3,6,27,2,56,3,50,212,4,6,331,117,22,6,11,483,7,2,5,37,6,3,98,6,331,20,98,1,4,4,467,5,86,154,67,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,6,3,6,5,1,55,7,144,5,7,14,6,5,7,3,51,6,5,6,6,64,457,6,2,98,416,14,6,5,7,313,454,3,98,2,3,7,3,2,98,128,277,67,7,35,338,4,4,89,29,42,6,5,6,2,2,2,2,98,11,147,6,64,6,21,338,25,46,5,1,3,6,55,6,1,37,7,2,14,7,3,78,3,15,66,1,3,140,3,15,5,1,406,22,78,5,212,2,98,53,462,121,212,3,98,6,2,2,3,6,5,6,5,2,98,10,152,121,427,386,212,2,98,98,7,5,3,11,3,98,2,98,13,69,5,8,462,15,6,2,98,3,22,50,1,22,3,48,7,5,6,364,55,6,3,2,3,22,7,50,3,193,25,86,473,21,15,86,17,6,374,13,5,2,2,3,6,5,7,3,15,338,7,22,51,6,22,3,1,15,21,338,25,22,6,25,2,98,10,150,48,6,51,6,74,12,150,48,6,3,98,3,3,7,42,64,22,6,5,11,2,98,56,18,462,3,6,13,4,1,110,429,22,462,3,6,14,4,1,4,1,4,35,86,217,7,104,2,98,3,3,7,42,22,3,2,15,7,7,2,2,338,50,15,15,2,98,416,40,6,34,3,98,2,98,15,338,55,6,2,15,15,3,86,26,15,40,6,34,2,98,193,25,15,3,2,338,4,15,6,51,6,2,7,11,1,2,6,3,6,15,91,2,245,2,3,37,6,64,6,3,1,2,144,120,68,140,5,6,3,7,51,2,98,64,7,91,3,98,3,7,392,48,6,5,3,3,42,7,50,3,22,46,2,63,3,3,98,128,277,67,1,4,451,15,22,13,7,5,6,2,98,3,6,3,17,195,4,6,2,473,368,22,6,2,98,368,7,42,64,3,98,2,98,72,12,57,4,195,4,50,6,3,2,63,26,17,2,98,2,338,50,6,5,7,15,7,403,4,37,7,7,22,6,5,46,2,2,4,37,6,2,4,6,15,86,17,6,429,6,5,6,15,15,2,1,2,3,42,6,15,2,338,2,98,338,429,21,338,48,3,98,6,48,7,166,2,98,56,6,3,4,67,3,1,6,5,42,13,16,22,278,2,98,3,22,3,6,64,3,338,5,368,92,2,338,55,6,2,98
nor,13,15,5,7,7,4,48,55,3,1,51,2,386,1,3,6,4,37,5,50,1,109,146,2,28,11,51,1,7,5,3,1,109,2,98,29,14,386,15,3,3,33,4,21,1,50,3,98,3,3,7,51,7,42,13,423,3,25,6,437,50,50,74,4,2,98,354,11,2,129,45,2,98,37,6,5,6,3,2,28,64,50,3,5,4,6,5,7,50,2,11,6,1,6,3,3,11,490,1,48,3,15,6,338,98,51,73,42,4,467,515,3,515,473,21,4,6,15,21,3,60,2,98,2,3,98,48,6,5,212,151,3,33,3,25,1,25,21,338,3,9,57,4,34,6,60,2,98,338,69,5,6,4,6,2,429,3,3,338,6,42,186,21,338,7,304,2,56,3,3,7,42,338,6,48,6,34,3,21,55,129,271,3,4,37,157,3,3,21,2,28,338,4,3,42,6,22,2,98,10,37,212,3,54,35,9,152,115,48,212,489,3,9,7,5,6,5,132,112,3,98,6,2,3,7,1,7,131,3,2,28,3,50,3,17,3,7,11,40,55,32,3,2,2,260,69,6,48,6,25,6,3,1,6,154,17,67,11,2,491,3,3,42,13,5,1,1,206,4,5,6,3,3,98,184,29,14,3,33,6,13,504,114,29,21,7,50,5,2,98,22,3,6,37,3,3,1,7,3,7,212,3,279,21,297,17,98,32,39,55,15,277,67,25,3,1,32,2,98,128,6,25,46,1,508,5,7,132,3,98,26,17,16,6,38,1,5,2,98,7,3,21,4,50,2,56,46,4,3,3,3,5,6,100,5,3,46,303,15,7,358,11,3,3,98,15,18,13,112,46,11,2,98,3,69,5,6,304,249,3,368,2,4,6,3,5,45,14,1,14,3,60,22,6,2,14,5,6,1,5,6,2,3,3,6,5,1,255,4,22,51,368,22,2,128,64,108,457,6,3,7,15,6,2,3,5,6,5,6,2,2,2,2,2,98,3,9,152,57,4,120,21,112,427,4,6,462,3,33,120,21,112,515,21,338,3,13,46,5,4,46,100,3,98,2,2,15,3,3,98,14,3,33,13,7,11,6,29,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,4,2,56,7,377,48,3,338,4,4,7,303,5,6,7,1,98,5,7,3,98,25,6,306,5,286,21,2,4,6,48,6,16,3,2,1,3,3,14,342,48,22,6,3,3,68,51,1,50,6,2,7,3,3,154,67,6,5,7,2,98,57,4,15,212,54,3,98,2,2,98,152,37,11,12,2,128,7,5,7,150,4,6,2,98,2,13,3,7,306,15,92,6,4,5,374,3,6,392,15,22,2,13,69,5,7,316,5,50,3,25,4,3,3,3,3,3,1,109,4,16,5,504,2,3,6,5,6,392,48,6,5,3,3,21,229,15,11,3,4,50,6,2,28,3,6,5,6,2,6,5,213,338,22,7,15,16,7,3,4,2,63,6,6,15,6,2,28,5,48,183,13,22,55,51,6,85,3,467,7,5,50,50,2,1,14,11,6,74,86,37,5,3,68,51,2,63,6,219,5,504,6,15,3,3,1,25,86,1,5,151,2,22,7,3,7,383,5,15,6,4,50,127,3,55,112,27,1,2,5,504,3,16,504,5,64,11,3,1,2,37,7,11,515,3,4,5,151,2,98,212,13,387,5,46,41,117,25,46,3,6,15,11,3,98,3,46,11,48,42,374,2,3,22,3,50,6,5,22,15,2,128,13,25,6,392,4,22,1,2,63,7,15,21,4,92,16,5,2,7,3,4,69,3,48,34,2,37,505,15,3,48,7,51,4,5,2,21,338,4,7,50,6,41,86,69,1,1,68,50,116,2,98,54,50,40,5,6,3,98,3,6,5,6,5,3,46,303,5,15,17,22,3,1,64,22,11,95,5,6,2,98,64,7,2,98,3,42,355,467,1,92,4,3,19,4,7,2,2,15,6,5,3,3,423,1,370,4,51,7,48,7,366,4,1,68,48,32,2,6,5,3,3,3,64,55,48,334,3,86,4,195,6,2,98,3,14,4,22,3,1,3,98,2,2,15,16,46,154,98,3,98,1,15,4,7,98,19,112,6,32,193,3,17,7,32,2,98,5,11,48,6,5,3,3,3,3,5,6,3,1,2,4,50,5,6,3,16,6,68,6,2,128,64,6,316,5,3,1,4,51,129,2,5,1,3,21,144,64,2,3,483,1,108,34,32,34,22,39,5
